Paper_Name,Difficulty,English_Marks,GK_Marks,Maths_Marks,Total_Marks,OTA_Total_Marks,IMA_Selection,INA_Selection,AFA_Selection,OTA_Selection
CDS 1 2023,Hard,53.90976580036536,41.927073198061116,30.275002472211682,126.11184147063815,84.18476827257705,1,1,0,0
CDS 2 2022,Easy,78.6213240368508,53.564564507574744,37.6355116326414,169.82140017706695,116.2568356694922,1,1,1,1
CDS 2 2022,Easy,53.96815618766907,57.21170876893724,48.20553502887897,159.38539998548526,102.17369121654804,1,1,1,0
CDS 2 2023,Moderate,55.79972272705837,65.33294634066105,15.953253065345365,137.0859221330648,71.75297579240373,1,1,0,0
Standard Mock,Moderate,47.72320035543943,52.300134132912035,29.08721990630294,129.1105543946544,76.81042026174237,0,1,0,0
Standard Mock,Moderate,48.034420713833136,22.51262900759202,20.064902217468564,90.61195193889372,68.0993229313017,0,0,0,0
CDS 1 2023,Hard,62.20996952905636,75.12724110967996,25.638510042189424,162.97572068092575,87.84847957124578,1,1,1,0
Standard Mock,Moderate,50.05644934369127,41.21528435657518,25.785489765710786,117.05722346597724,75.84193910940206,0,0,0,0
CDS 2 2022,Easy,67.43134655138489,62.347986568030144,35.29796661214689,165.0772997315619,102.72931316353177,1,1,1,0
Standard Mock,Moderate,50.21411610011346,26.421423127090712,21.18408281536419,97.81962204256837,71.39819891547765,0,0,0,0
CDS 1 2023,Hard,32.76425832062803,36.388236251281334,25.855447844199546,95.0079424161089,58.619706164827576,0,0,0,0
CDS 1 2023,Hard,48.68562972516817,54.73636251529762,39.947246377497294,143.36923861796308,88.63287610266546,1,1,1,0
Standard Mock,Moderate,56.65197012555498,41.199538703339364,17.06078886808037,114.91229769697472,73.71275899363535,0,0,0,0
CDS 2 2023,Moderate,54.00178606082939,39.62737315322106,28.42865037721942,122.05780959126987,82.43043643804882,0,1,0,0
CDS 1 2023,Hard,48.465371042751926,32.37350681421332,26.907667072817922,107.74654492978317,75.37303811556984,0,0,0,0
Standard Mock,Moderate,62.08322508625592,37.07225895381012,38.60368715904861,137.75917119911466,100.68691224530454,1,1,0,1
CDS 1 2023,Hard,67.71065326007033,20.586392634215954,22.159501585275088,110.45654747956137,89.87015484534541,0,0,0,0
CDS 1 2023,Hard,58.807780713650516,43.855497649088655,23.460734924685283,126.12401328742445,82.2685156383358,1,1,0,0
CDS 1 2023,Hard,30.963313988994695,48.06752089648482,41.13964753186454,120.17048241734406,72.10296152085924,1,1,0,0
CDS 2 2022,Easy,49.99523450836998,75.06719084917033,25.212228761537144,150.27465411907747,75.20746326990712,1,1,0,0
CDS 1 2022,Moderate,52.626200965020416,20.807374870208605,26.65815151267376,100.09172734790278,79.28435247769417,0,0,0,0
Standard Mock,Moderate,56.49221794398446,56.58591716123382,32.722803851642475,145.80093895686076,89.21502179562694,1,1,1,0
Standard Mock,Moderate,46.00921571815525,53.41155161731772,19.797132077593904,119.21789941306687,65.80634779574915,0,0,0,0
CDS 2 2022,Easy,75.06730071227065,67.97816903559689,24.288476488821168,167.33394623668872,99.35577720109183,1,1,1,0
CDS 2 2022,Easy,65.37541841486822,54.1573556617886,50.91805339074646,170.45082746740326,116.29347180561467,1,1,1,1
CDS 1 2022,Moderate,34.777220825120494,60.72172582405524,33.48032617683961,128.97927282601535,68.2575470019601,0,1,0,0
Standard Mock,Moderate,51.06253980916286,45.88639795738826,31.120350310925478,128.06928807747659,82.18289012008833,0,1,0,0
CDS 2 2022,Easy,36.00486120131518,44.1834918412339,56.71347575437476,136.90182879692384,92.71833695568995,0,1,0,0
CDS 1 2022,Moderate,65.057354324728,63.09142867631232,34.132988638517915,162.28177163955823,99.19034296324591,1,1,1,0
CDS 1 2022,Moderate,64.0605612242808,37.27781888976864,32.65075728479025,133.9891373988397,96.71131850907105,0,1,0,0
CDS 1 2023,Hard,62.978507013821385,47.75068504331071,15.012469568363066,125.74166162549517,77.99097658218446,1,1,0,0
CDS 1 2022,Moderate,49.00955248445128,49.93559451195234,47.5228366195664,146.46798361597,96.53238910401768,1,1,0,0
CDS 2 2023,Moderate,66.44123767850108,26.97147485830804,35.819888138247194,129.23260067505632,102.26112581674828,0,1,0,1
Standard Mock,Moderate,51.39270836604662,49.99986980831813,41.72389337611382,143.11647155047856,93.11660174216044,1,1,0,0
CDS 2 2023,Moderate,71.80989905305672,36.39957731156808,39.03274563037172,147.24222199499653,110.84264468342845,1,1,1,1
CDS 2 2022,Easy,57.03935862279366,27.231471207998737,41.02917390523237,125.30000373602476,98.06853252802603,0,0,0,0
Standard Mock,Moderate,76.73441885622985,62.72441516458647,39.41746736377557,178.8763013845919,116.15188622000542,1,1,1,1
CDS 2 2023,Moderate,44.19396059190831,74.77798693233298,47.445651603552555,166.41759912779384,91.63961219546087,1,1,1,0
CDS 1 2022,Moderate,46.79121644622683,48.01331933624752,42.71401794903767,137.51855373151201,89.5052343952645,1,1,0,0
Standard Mock,Moderate,44.55566151751756,58.00323845804818,39.928839718518695,142.48773969408444,84.48450123603625,1,1,0,0
CDS 1 2022,Moderate,53.98873447331153,27.998839118529627,46.65916520255223,128.64673879439337,100.64789967586375,0,1,0,0
Standard Mock,Moderate,45.052438535503555,48.30462333566726,36.365973955887526,129.72303582705834,81.41841249139108,0,1,0,0
CDS 1 2023,Hard,47.834265115758946,46.37073177059139,36.47675548777509,130.68175237412544,84.31102060353403,1,1,0,0
Standard Mock,Moderate,68.58139070934016,55.23096321574009,33.76863564647732,157.58098957155755,102.35002635581748,1,1,1,1
CDS 1 2023,Hard,50.54349696970006,30.24945075853617,46.430549520692765,127.223497248929,96.97404649039282,1,1,0,0
CDS 2 2023,Moderate,81.05297429458312,31.493869325175087,35.34887947089408,147.8957230906523,116.4018537654772,1,1,1,1
CDS 2 2023,Moderate,73.68079350488601,58.21348918056286,36.25901388394959,168.15329656939846,109.9398073888356,1,1,1,1
Standard Mock,Moderate,72.23855918542593,40.89310986224623,38.37955554145025,151.5112245891224,110.61811472687617,1,1,1,1
CDS 1 2022,Moderate,69.7571337766925,56.230293823301025,35.007555074545955,160.99498267453947,104.76468885123845,1,1,1,0
CDS 1 2022,Moderate,38.462694262085385,40.33697009825964,39.46981717009852,118.26948153044354,77.9325114321839,0,0,0,0
CDS 2 2023,Moderate,76.5330963717853,50.87829295019156,41.23087347889095,168.64226280086783,117.76396985067626,1,1,1,1
CDS 2 2022,Easy,69.86309993350221,74.47908028633665,30.015591471232817,174.3577716910717,99.87869140473504,1,1,1,0
CDS 1 2023,Hard,74.91370418416905,59.084842822883665,33.14330808438573,167.14185509143846,108.05701226855479,1,1,1,1
CDS 1 2022,Moderate,54.308518013274664,48.491096984747074,27.028864337750193,129.82847933577193,81.33738235102486,0,1,0,0
CDS 2 2023,Moderate,64.34941038367899,54.45321828442181,31.060133187568795,149.8627618556696,95.40954357124778,1,1,1,0
CDS 2 2023,Moderate,63.06389482073414,54.225516209420654,25.01693224708945,142.30634327724425,88.08082706782359,1,1,1,0
CDS 2 2023,Moderate,68.63528242521521,61.83177723914031,36.71469317590391,167.18175284025943,105.34997560111913,1,1,1,1
CDS 1 2023,Hard,42.82596206503048,25.956631523238702,33.74360337705481,102.52619696532399,76.56956544208529,0,0,0,0
CDS 1 2022,Moderate,48.85918641766912,36.69527779710906,28.6906916626221,114.24515587740028,77.54987808029122,0,0,0,0
CDS 2 2022,Easy,59.52004181258862,65.04585383597662,37.85849689288811,162.42439254145336,97.37853870547673,1,1,1,0
CDS 2 2023,Moderate,56.78840961294298,61.680814157941924,19.14374293230407,137.612966703189,75.93215254524705,1,1,0,0
CDS 2 2023,Moderate,51.629098663849604,53.35843808328854,34.41279572895371,139.40033247609185,86.04189439280331,1,1,0,0
CDS 2 2022,Easy,66.99610418402783,60.74803772071311,50.941795475214754,178.6859373799557,117.93789965924259,1,1,1,1
Standard Mock,Moderate,51.38690420302892,50.3320015600588,56.78562173991662,158.50452750300434,108.17252594294554,1,1,1,1
CDS 1 2022,Moderate,58.52659773378494,50.993411351160866,44.63925423055571,154.1592633155015,103.16585196434065,1,1,1,0
CDS 1 2022,Moderate,63.99228192939327,44.69854286093944,59.92183998600687,168.61266477633959,123.91412191540014,1,1,1,1
CDS 2 2022,Easy,61.82239105982604,67.85819122697247,41.16578512012464,170.84636740692315,102.98817617995067,1,1,1,0
CDS 1 2023,Hard,39.93465969809601,32.95461675255823,14.275552868187958,87.16482931884221,54.21021256628397,0,0,0,0
CDS 2 2022,Easy,48.66077040940713,61.02999635355148,35.75168652474362,145.44245328770222,84.41245693415075,1,1,0,0
CDS 1 2022,Moderate,51.09251136447736,48.83204594058417,20.731734232186575,120.65629153724811,71.82424559666393,0,0,0,0
Standard Mock,Moderate,68.6254348461517,57.84278877967181,18.050265614833872,144.5184892406574,86.67570046098558,1,1,0,0
CDS 2 2022,Easy,73.17306203738326,69.62176257846023,49.54085102156628,192.3356756374098,122.71391305894954,1,1,1,1
CDS 2 2022,Easy,87.02013924659616,56.314858960934295,36.439079513809446,179.7740777213399,123.4592187604056,1,1,1,1
CDS 2 2023,Moderate,55.83561566751975,66.39448026763574,35.01976844755811,157.2498643827136,90.85538411507785,1,1,1,0
CDS 2 2023,Moderate,46.54985516069331,64.52617123805473,26.389503278344243,137.4655296770923,72.93935843903756,1,1,0,0
CDS 1 2022,Moderate,70.2003650690209,58.25282401344864,31.36868353182922,159.82187261429877,101.56904860085012,1,1,1,0
CDS 1 2023,Hard,58.412158424920335,40.894115125921275,42.0021968720079,141.3084704228495,100.41435529692824,1,1,1,1
CDS 2 2022,Easy,75.25632113872582,62.1771898605696,66.4201191049262,203.85363010422162,141.67644024365202,1,1,1,1
CDS 2 2022,Easy,65.49328165794843,50.61662970155338,47.22446985220979,163.33438121171162,112.71775151015822,1,1,1,1
CDS 2 2023,Moderate,83.87967705524733,44.72480015729384,36.80071037695981,165.405187589501,120.68038743220714,1,1,1,1
CDS 2 2022,Easy,56.64310994979964,65.40624895393287,50.972201916064385,173.0215608197969,107.61531186586402,1,1,1,1
CDS 2 2022,Easy,60.02645628585907,36.897328381445725,45.764513451224225,142.68829811852902,105.79096973708329,1,1,0,0
CDS 1 2022,Moderate,61.849705750731566,68.48795771471067,39.52756352076695,169.86522698620917,101.3772692714985,1,1,1,0
CDS 2 2022,Easy,57.291811972713106,44.2548644688995,27.216473711976757,128.76315015358938,84.50828568468987,0,0,0,0
CDS 1 2023,Hard,41.634314996850804,58.583671540288435,40.693258862071865,140.9112453992111,82.32757385892268,1,1,1,0
Standard Mock,Moderate,63.20216577948829,49.60750056696283,47.21294945685148,160.02261580330259,110.41511523633977,1,1,1,1
CDS 1 2022,Moderate,59.04888352299234,44.275308103469214,31.669623809462383,134.99381543592392,90.71850733245472,0,1,0,0
CDS 1 2022,Moderate,44.52198443690969,47.515993077431474,37.64254763607339,129.68052515041455,82.16453207298308,0,1,0,0
Standard Mock,Moderate,67.45360724077875,46.0475555811709,35.9352349643861,149.43639778633576,103.38884220516485,1,1,1,1
CDS 2 2023,Moderate,51.288069699923696,56.85884676979394,35.721532368217616,143.86844883793526,87.0096020681413,1,1,1,0
CDS 2 2023,Moderate,48.566610089161394,50.796515418353806,35.874737536807395,135.23786304432258,84.44134762596879,1,1,0,0
CDS 2 2023,Moderate,52.819352163817356,50.767330185194574,29.12143695092,132.70811929993192,81.94078911473736,1,1,0,0
CDS 2 2023,Moderate,48.66578981707377,37.2557475160896,38.499237152493926,124.42077448565729,87.16502696956769,0,1,0,0
Standard Mock,Moderate,70.62853693033216,37.67091837957817,58.378277453883,166.6777327637933,129.00681438421515,1,1,1,1
CDS 2 2023,Moderate,65.34207862374674,60.491450085573476,27.732580951179806,153.56610966050005,93.07465957492656,1,1,1,0
CDS 1 2022,Moderate,47.34741590914785,37.52413239732777,39.805867584277124,124.67741589075274,87.15328349342496,0,0,0,0
CDS 2 2023,Moderate,57.930154109016314,57.86820565074905,24.689747248526928,140.48810700829227,82.61990135754324,1,1,0,0
Standard Mock,Moderate,51.63019645560413,43.870823660852004,40.519642593318274,136.0206627097744,92.1498390489224,1,1,0,0
Standard Mock,Moderate,58.855276282011374,38.85810394009381,36.477559074001285,134.19093929610648,95.33283535601265,0,1,0,0
CDS 2 2023,Moderate,62.10367113540887,38.66286257000743,50.30334564354411,151.0698793489604,112.40701677895298,1,1,1,1
CDS 2 2023,Moderate,71.71810143273845,38.206140131663474,49.980976334877845,159.90521789927976,121.6990777676163,1,1,1,1
CDS 2 2022,Easy,50.449453949094476,48.43110972679752,43.01960900171765,141.90017267760965,93.46906295081212,1,1,0,0
CDS 2 2022,Easy,83.68603219163002,45.373607103577854,40.34807540499832,169.40771470020618,124.03410759662833,1,1,1,1
CDS 1 2022,Moderate,48.528404889882886,41.14579231098976,45.899049590908305,135.57324679178095,94.4274544807912,0,1,0,0
CDS 1 2022,Moderate,60.43828799460428,42.18889977683004,44.55802745112481,147.18521522255912,104.9963154457291,1,1,1,0
CDS 1 2023,Hard,54.540711712598394,48.1998941381931,29.867452721419838,132.60805857221135,84.40816443401823,1,1,0,0
CDS 2 2022,Easy,70.90744335510325,55.763788737958215,37.79886268745172,164.4700947805132,108.70630604255497,1,1,1,1
CDS 2 2022,Easy,61.282209884765116,58.09121028877755,25.223875930805555,144.59729610434823,86.50608581557067,1,1,0,0
CDS 2 2023,Moderate,78.92191760833067,38.723643484767564,26.162808593089373,143.8083696861876,105.08472620142004,1,1,1,1
CDS 2 2022,Easy,56.29272228356258,60.38182545035728,47.24591778723123,163.92046552115107,103.5386400707938,1,1,1,0
CDS 1 2022,Moderate,58.414623075835436,49.10852149967909,25.819809383610348,133.34295395912488,84.23443245944578,0,1,0,0
CDS 2 2023,Moderate,44.353778726641956,58.45829263305521,36.43426566857493,139.24633702827208,80.78804439521689,1,1,0,0
CDS 2 2022,Easy,52.48800863366322,73.9532547003383,24.674817231703365,151.1160805657049,77.16282586536659,1,1,0,0
CDS 1 2022,Moderate,53.88240360495415,46.15202801762602,46.35947845943822,146.3939100820184,100.24188206439237,1,1,0,0
CDS 2 2023,Moderate,58.38045183058672,37.39201371904271,39.38412699496645,135.15659254459587,97.76457882555317,1,1,0,0
CDS 2 2023,Moderate,61.32497143495645,32.15407867913962,31.185105851759072,124.66415596585514,92.51007728671553,0,1,0,0
CDS 2 2023,Moderate,63.37482074726399,46.11570205866351,32.36692193122084,141.85744473714834,95.74174267848483,1,1,0,0
Standard Mock,Moderate,47.89839056585842,58.52057023663339,50.914003677628045,157.33296448011987,98.81239424348647,1,1,1,0
CDS 1 2022,Moderate,69.64155884171979,27.249805325958956,31.94555297558318,128.83691714326193,101.58711181730297,0,1,0,0
CDS 1 2022,Moderate,79.52917382489511,39.01440244775935,34.38902491994132,152.93260119259577,113.91819874483643,1,1,1,1
CDS 1 2022,Moderate,64.16801574483114,47.7233933269744,46.67120788003297,158.5626169518385,110.8392236248641,1,1,1,1
Standard Mock,Moderate,72.78575167939374,35.0834257511753,45.82999938516868,153.69917681573773,118.61575106456243,1,1,1,1
CDS 1 2022,Moderate,53.262098943405235,15.448649234274747,44.575371632797676,113.28611981047766,97.83747057620292,0,0,0,0
CDS 1 2022,Moderate,58.50544306835011,42.2813543827977,20.691687983753283,121.4784854349011,79.1971310521034,0,0,0,0
CDS 2 2023,Moderate,57.01179910970796,41.3728649746487,31.417556220924922,129.8022203052816,88.42935533063289,0,1,0,0
CDS 1 2023,Hard,44.02856350371186,62.40954404993621,48.33529013454949,154.77339768819755,92.36385363826135,1,1,1,0
CDS 1 2023,Hard,43.37934179743717,35.20641411432577,42.656934010428536,121.24268992219147,86.0362758078657,1,1,0,0
Standard Mock,Moderate,61.2918747333171,40.08301630495241,34.36726040103084,135.74215143930036,95.65913513434793,1,1,0,0
CDS 2 2022,Easy,74.83852343606146,49.2813829213691,41.25886530576658,165.37877166319714,116.09738874182804,1,1,1,1
CDS 1 2023,Hard,41.95410556199528,20.303438612774837,22.851239890247037,85.10878406501715,64.8053454522423,0,0,0,0
CDS 1 2023,Hard,55.122235484151695,36.8132738497775,20.42667526172483,112.36218459565403,75.54891074587653,0,1,0,0
CDS 2 2022,Easy,78.7010185361037,54.612677270768586,51.992995729215856,185.30669153608815,130.69401426531957,1,1,1,1
CDS 2 2022,Easy,64.12915273856851,61.249073444304535,58.79874549421008,184.17697167708312,122.92789823277859,1,1,1,1
Standard Mock,Moderate,56.721935401234774,52.726478617976916,20.739818828795478,130.18823284800717,77.46175423003025,0,1,0,0
CDS 1 2022,Moderate,68.29323772582862,51.49443306165639,28.68348475486356,148.47115554234855,96.97672248069217,1,1,1,0
CDS 2 2023,Moderate,56.36426705084971,18.146135309252024,33.159676008009974,107.67007836811172,89.52394305885969,0,0,0,0
CDS 1 2023,Hard,52.782185962838646,32.4231693332013,37.754954419264436,122.96030971530438,90.53714038210308,1,1,0,0
CDS 1 2022,Moderate,60.52526368215316,52.32530011551327,27.440492933080797,140.29105673074724,87.96575661523396,1,1,0,0
CDS 2 2023,Moderate,57.834768024638265,63.990617611981534,25.60758459317993,147.4329702297997,83.44235261781819,1,1,1,0
CDS 2 2022,Easy,74.28932013532216,60.97345971301333,33.950932360718255,169.21371220905374,108.24025249604041,1,1,1,1
CDS 1 2022,Moderate,65.3741200282038,27.668929248059065,41.42301235011176,134.46606162637462,106.79713237831557,0,1,0,1
CDS 1 2022,Moderate,70.06606541032627,43.706064798704794,29.303010370742687,143.07514057977374,99.36907578106896,1,1,0,0
CDS 2 2022,Easy,91.37881752260199,50.364130294633895,43.01873380721012,184.761681624446,134.3975513298121,1,1,1,1
CDS 2 2023,Moderate,37.94705627244094,31.857483950296768,48.897641339463554,118.70218156220126,86.8446976119045,0,0,0,0
CDS 2 2022,Easy,54.96561096500496,71.99694150040351,36.68647700912151,163.64902947452998,91.65208797412647,1,1,1,0
CDS 1 2023,Hard,62.732399866657595,43.69950476366585,28.73729992127792,135.16920455160135,91.46969978793551,1,1,1,0
CDS 1 2022,Moderate,53.99614307128894,48.88004093733764,36.39653689565351,139.2727209042801,90.39267996694245,1,1,0,0
CDS 1 2022,Moderate,69.68769895681353,53.92772858646774,44.67178122438949,168.28720876767076,114.35948018120303,1,1,1,1
CDS 2 2022,Easy,61.37652442453898,53.89637840556344,47.41822294390126,162.6911257740037,108.79474736844024,1,1,1,1
CDS 2 2023,Moderate,49.18085631286867,49.01432380541189,30.96712208089061,129.16230219917117,80.14797839375927,0,1,0,0
Standard Mock,Moderate,69.10215783664745,33.48961546512473,33.16471827842847,135.75649158020065,102.26687611507592,1,1,0,1
CDS 2 2023,Moderate,60.56741683296819,50.23005154683304,36.134560400565526,146.93202878036675,96.70197723353371,1,1,1,0
Standard Mock,Moderate,69.1987151595443,40.86946953142,45.18923240089899,155.2574170918633,114.3879475604433,1,1,1,1
CDS 2 2022,Easy,58.838565419510566,63.385788043365714,29.59801289044527,151.82236635332154,88.43657830995583,1,1,0,0
CDS 2 2022,Easy,79.48820108337715,52.10283322330008,36.849180720910766,168.440215027588,116.33738180428792,1,1,1,1
CDS 2 2023,Moderate,74.66782556898976,53.234828457612664,40.05557853215008,167.9582325587525,114.72340410113983,1,1,1,1
CDS 1 2023,Hard,43.09083494026273,28.8503639138829,35.42982455423535,107.37102340838099,78.52065949449809,0,0,0,0
CDS 2 2023,Moderate,48.65979814065042,40.97048731861572,31.532284232332877,121.162569691599,80.1920823729833,0,1,0,0
CDS 2 2022,Easy,62.78400305614961,66.50579567761207,25.590183654750813,154.87998238851247,88.37418671090042,1,1,1,0
CDS 2 2022,Easy,76.27686294516428,66.7414936679986,20.52657525859186,163.54493187175473,96.80343820375614,1,1,1,0
CDS 2 2023,Moderate,51.894713701783736,47.17864208800301,43.56975536982786,142.64311115961462,95.4644690716116,1,1,1,0
CDS 1 2023,Hard,55.28775564080998,54.545550450801834,28.51921880463025,138.35252489624207,83.80697444544023,1,1,1,0
CDS 2 2023,Moderate,47.60411987474971,61.215961978674606,41.078403387350086,149.89848524077442,88.6825232620998,1,1,1,0
CDS 2 2022,Easy,72.16340080540411,48.65263884730361,63.246989143234174,184.0630287959419,135.41038994863828,1,1,1,1
CDS 1 2023,Hard,64.57304822593531,54.80087291623204,29.151274917268637,148.52519605943598,93.72432314320395,1,1,1,0
Standard Mock,Moderate,59.923110042786305,63.67286644645955,31.121242181375305,154.71721867062115,91.04435222416161,1,1,1,0
CDS 1 2023,Hard,50.0843806098107,33.79783740191406,18.69819392879555,102.58041194052032,68.78257453860626,0,0,0,0
CDS 1 2022,Moderate,66.19032946588533,49.333552503558145,48.920387515870914,164.44426948531438,115.11071698175624,1,1,1,1
Standard Mock,Moderate,73.18197067234026,42.68083842218516,21.418250785224064,137.28105987974948,94.60022145756432,1,1,0,0
CDS 1 2022,Moderate,57.11424882845899,49.00913265900236,33.8544057252748,139.97778721273613,90.96865455373378,1,1,0,0
CDS 2 2022,Easy,71.90910957392192,56.66834424343751,35.5519316182951,164.12938543565454,107.46104119221702,1,1,1,1
CDS 2 2022,Easy,64.54877109675948,53.63599973102278,30.7411009610885,148.92587178887078,95.28987205784799,1,1,0,0
CDS 2 2023,Moderate,58.563404701028816,48.38111347897741,33.34919434996954,140.29371252997578,91.91259905099835,1,1,0,0
CDS 1 2023,Hard,55.75673540613386,55.27257680765518,26.54163856714136,137.5709507809304,82.29837397327522,1,1,1,0
CDS 1 2022,Moderate,48.305193707969835,81.35956349068267,27.790298915301037,157.45505611395356,76.09549262327087,1,1,1,0
CDS 1 2023,Hard,44.6200864501077,48.81372094001461,19.16996260232193,112.60376999244424,63.79004905242963,0,1,0,0
CDS 1 2023,Hard,34.22880146226126,65.74989910091786,28.117808720220488,128.0965092833996,62.34661018248175,1,1,0,0
CDS 2 2023,Moderate,44.550640778466,30.009825576507623,15.180355142612868,89.7408214975865,59.730995921078865,0,0,0,0
CDS 1 2022,Moderate,68.98359568346986,41.84893443625789,46.247767199858124,157.0802973195859,115.23136288332799,1,1,1,1
Standard Mock,Moderate,66.83212404001068,69.44815697315791,48.9025532751199,185.1828342882885,115.73467731513058,1,1,1,1
CDS 1 2023,Hard,52.53664718820152,30.149452931083758,11.588226258640105,94.27432637792539,64.12487344684163,0,0,0,0
Standard Mock,Moderate,55.73195805064742,45.74568718789536,32.41061203421609,133.88825727275886,88.14257008486351,0,1,0,0
CDS 1 2023,Hard,66.1889459793067,37.9399161529026,40.19542741350065,144.32428954570995,106.38437339280735,1,1,1,1
CDS 1 2023,Hard,65.98484876051819,40.774071674350864,32.861290933048714,139.62021136791776,98.8461396935669,1,1,1,1
Standard Mock,Moderate,69.06544157109964,72.69373412517315,35.72252048237916,177.48169617865193,104.7879620534788,1,1,1,1
CDS 1 2023,Hard,40.61588833205441,38.4817732365526,25.87863280726386,104.97629437587086,66.49452113931827,0,0,0,0
CDS 2 2023,Moderate,64.3945269045799,47.70721719316612,47.67960487103089,159.7813489687769,112.0741317756108,1,1,1,1
CDS 2 2022,Easy,50.77770350493793,64.05950519370357,48.425138964550044,163.26234766319155,99.20284246948798,1,1,1,0
CDS 2 2022,Easy,45.58141340620594,35.91829803183643,39.96195866329201,121.46167010133438,85.54337206949795,0,0,0,0
CDS 1 2022,Moderate,53.353489024979375,57.71117637890383,25.971910730372002,137.0365761342552,79.32539975535138,1,1,0,0
CDS 2 2022,Easy,66.16830174172183,65.56079155548811,27.144089992439724,158.87318328964966,93.31239173416157,1,1,1,0
CDS 1 2022,Moderate,45.661941760715855,38.23187196850133,38.301137904709435,122.19495163392662,83.96307966542528,0,0,0,0
Standard Mock,Moderate,56.3432291746948,54.25739278871435,40.04270748038384,150.643329443793,96.38593665507864,1,1,1,0
CDS 1 2023,Hard,68.3696907355596,43.677410355560085,29.341970402628373,141.38907149374808,97.71166113818798,1,1,1,0
CDS 1 2022,Moderate,55.62262677595675,53.27383257610214,36.81989882622798,145.71635817828687,92.44252560218473,1,1,0,0
Standard Mock,Moderate,59.01690152545624,51.97765075597074,16.962495159075036,127.95704744050202,75.97939668453128,0,1,0,0
Standard Mock,Moderate,63.64561477355457,32.58735556712983,28.19826523652049,124.43123557720489,91.84388001007505,0,0,0,0
CDS 2 2023,Moderate,74.75879150503965,45.25102762893948,39.91445510894402,159.92427424292316,114.67324661398368,1,1,1,1
CDS 2 2023,Moderate,48.62967116852513,63.63108476143478,26.78185171578654,139.04260764574644,75.41152288431167,1,1,0,0
CDS 1 2023,Hard,56.37661940868046,46.11627077469588,25.595303463994348,128.0881936473707,81.97192287267481,1,1,0,0
Standard Mock,Moderate,51.856018125536764,64.2336064187607,50.00843030280379,166.09805484710125,101.86444842834055,1,1,1,1
Standard Mock,Moderate,55.33425928797223,16.582401615692643,28.713297529691395,100.62995843335628,84.04755681766363,0,0,0,0
CDS 2 2023,Moderate,45.18419228448632,49.62228409184863,21.60530225042244,116.41177862675738,66.78949453490875,0,0,0,0
Standard Mock,Moderate,56.7376629555864,44.62603149042531,21.546645125847586,122.91033957185931,78.28430808143399,0,0,0,0
CDS 1 2022,Moderate,65.05337147647349,25.203956629693426,40.27839349915587,130.53572160532278,105.33176497562935,0,1,0,1
CDS 2 2023,Moderate,58.71736519516169,58.82074436568329,21.166592230283896,138.70470179112888,79.88395742544559,1,1,0,0
CDS 2 2022,Easy,72.84146416353498,45.8074575711952,31.019727736755414,149.6686494714856,103.8611919002904,1,1,0,0
Standard Mock,Moderate,55.38732949501693,52.03161808128692,12.472066052686607,119.89101362899046,67.85939554770354,0,0,0,0
CDS 1 2023,Hard,52.27155453659869,26.81908938444937,37.761400660542876,116.85204458159095,90.03295519714158,0,1,0,0
CDS 1 2022,Moderate,53.80877051750068,35.94851323806896,19.934747419608847,109.6920311751785,73.74351793710953,0,0,0,0
CDS 1 2023,Hard,43.18018003931781,31.620857814983292,37.96778943077157,112.76882728507267,81.14796947008938,0,1,0,0
CDS 2 2023,Moderate,61.24175684744613,32.76641680784624,31.192365961381956,125.20053961667433,92.43412280882809,0,1,0,0
CDS 1 2022,Moderate,58.316995768283576,33.50688728947977,40.99103331863595,132.8149163763993,99.30802908691953,0,1,0,0
CDS 1 2022,Moderate,68.09112790731379,42.20419288712591,26.502790785223038,136.79811157966276,94.59391869253683,1,1,0,0
CDS 2 2022,Easy,70.30683123010047,55.45089831203039,33.36563842780512,159.123367969936,103.6724696579056,1,1,1,0
CDS 2 2022,Easy,61.853091712119074,26.431130733718035,41.29368006703819,129.5779025128753,103.14677177915726,0,0,0,0
Standard Mock,Moderate,41.70318184791917,60.4461768677886,41.15967006046838,143.30902877617615,82.86285190838754,1,1,0,0
Standard Mock,Moderate,50.89513296468479,51.53663103482762,32.55971647828866,134.99148047780108,83.45484944297345,0,1,0,0
CDS 2 2022,Easy,71.93217601658704,44.36751703625947,19.723227283291514,136.02292033613801,91.65540329987854,0,1,0,0
CDS 2 2022,Easy,61.67420620150125,84.98116580465793,47.03140197236049,193.68677397851968,108.70560817386175,1,1,1,1
CDS 2 2023,Moderate,57.71994273190282,52.82721692641557,20.930225378960113,131.4773850372785,78.65016811086294,1,1,0,0
CDS 1 2023,Hard,68.2099578954071,29.12021745814849,30.864112967836007,128.19428832139158,99.07407086324311,1,1,0,1
CDS 2 2023,Moderate,69.5799394148002,35.687029869652505,41.63545618498435,146.90242546943705,111.21539559978454,1,1,1,1
CDS 1 2023,Hard,58.81425617534342,54.182680510706724,37.97812454127098,150.9750612273211,96.79238071661439,1,1,1,0
CDS 1 2022,Moderate,59.33551024690544,62.72728586497515,31.41920553820681,153.4820016500874,90.75471578511225,1,1,1,0
CDS 2 2023,Moderate,47.89839497019115,31.559680471626848,39.38579290921005,118.84386835102805,87.2841878794012,0,0,0,0
CDS 1 2023,Hard,65.65376272259603,55.22299882776963,27.93563587511071,148.81239742547638,93.58939859770673,1,1,1,0
